"Seas","Bio_smry","SpawnBio","Recruit_0","retainB_1","retainN_1","deadB_1","deadN_1","F_1","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,3902370000,3868940000,185073000,0,0,0,0,0,0,0.405066,0.405066,23,"cod_EM_103",1,"h-ctl"
1,3945460000,3908400000,211380000,0,0,0,0,0,0,0.539511,0.539511,24,"cod_EM_103",1,"h-ctl"
1,4012630000,3971770000,99933400,0,0,0,0,0,0,-0.208857,-0.208857,25,"cod_EM_103",1,"h-ctl"
1,4108750000,4070610000,143993000,313240000,40282100,313240000,40282100,0.0788189,0.438039,0.156135,0.156135,26,"cod_EM_103",1,"h-ctl"
1,3888260000,3863200000,126107000,297337000,36097100,297337000,36097100,0.0792572,0.439609,0.030278,0.030278,27,"cod_EM_103",1,"h-ctl"
1,3664050000,3635070000,208956000,280706000,33759000,280706000,33759000,0.0796048,0.44085,0.543559,0.543559,28,"cod_EM_103",1,"h-ctl"
1,3444950000,3413190000,155166000,264545000,32013000,264545000,32013000,0.0799934,0.442232,0.254976,0.254976,29,"cod_EM_103",1,"h-ctl"
1,3823820000,3796100000,128543000,0,0,0,0,0,0,-0.0144886,-0.0144886,3,"cod_EM_103",1,"h-ctl"
1,3262230000,3222200000,145772000,252509000,33226000,252509000,33226000,0.0801778,0.442886,0.201232,0.201232,30,"cod_EM_103",1,"h-ctl"
1,3119840000,3087040000,104687000,243741000,32703500,243741000,32703500,0.080524,0.444111,-0.123077,-0.123077,31,"cod_EM_103",1,"h-ctl"
1,3000290000,2971760000,158879000,236189000,31530300,236189000,31530300,0.0809468,0.445602,0.3003,0.3003,32,"cod_EM_103",1,"h-ctl"
1,2882770000,2856930000,173864000,227529000,29401300,227529000,29401300,0.081397,0.447183,0.397072,0.397072,33,"cod_EM_103",1,"h-ctl"
1,2775100000,2741220000,125478000,220572000,29643300,220572000,29643300,0.0819358,0.449066,0.0781358,0.0781358,34,"cod_EM_103",1,"h-ctl"
1,2691360000,2657710000,53835200,215711000,30345900,215711000,30345900,0.0821696,0.44988,-0.762518,-0.762518,35,"cod_EM_103",1,"h-ctl"
1,2617330000,2594510000,181083000,210975000,28875900,210975000,28875900,0.0824371,0.450809,0.454931,0.454931,36,"cod_EM_103",1,"h-ctl"
1,2524150000,2504350000,59768200,203134000,25607800,203134000,25607800,0.0830691,0.452996,-0.646899,-0.646899,37,"cod_EM_103",1,"h-ctl"
1,2431090000,2401420000,163414000,198280000,26906800,198280000,26906800,0.0839089,0.455882,0.36706,0.36706,38,"cod_EM_103",1,"h-ctl"
1,2333340000,2313260000,68862400,191343000,24636400,191343000,24636400,0.084731,0.458684,-0.489623,-0.489623,39,"cod_EM_103",1,"h-ctl"
1,3822150000,3794590000,127690000,0,0,0,0,0,0,-0.0182088,-0.0182088,4,"cod_EM_103",1,"h-ctl"
1,2245150000,2217330000,83621100,187276000,25755600,187276000,25755600,0.0858373,0.462423,-0.286677,-0.286677,40,"cod_EM_103",1,"h-ctl"
1,2155730000,2139300000,81993600,181328000,23637300,181328000,23637300,0.0866909,0.465281,-0.298689,-0.298689,41,"cod_EM_103",1,"h-ctl"
1,2056190000,2038710000,274509000,174744000,22195600,174744000,22195600,0.087966,0.469509,0.92027,0.92027,42,"cod_EM_103",1,"h-ctl"
1,1960200000,1931450000,35738800,167425000,22109000,167425000,22109000,0.0889802,0.472836,-1.10608,-1.10608,43,"cod_EM_103",1,"h-ctl"
1,1924720000,1883140000,61662800,169673000,28282500,169673000,28282500,0.0895152,0.474579,-0.554647,-0.554647,44,"cod_EM_103",1,"h-ctl"
1,1909160000,1897500000,171453000,168561000,24651900,168561000,24651900,0.0894718,0.474438,0.466171,0.466171,45,"cod_EM_103",1,"h-ctl"
1,1875170000,1855730000,105211000,163795000,22174400,163795000,22174400,0.0896528,0.475026,-0.0168364,-0.0168364,46,"cod_EM_103",1,"h-ctl"
1,1847190000,1816190000,64848400,162330000,24418700,162330000,24418700,0.0897226,0.475252,-0.495513,-0.495513,47,"cod_EM_103",1,"h-ctl"
1,1827090000,1806610000,101068000,161850000,23995500,161850000,23995500,0.0900657,0.476363,-0.0504722,-0.0504722,48,"cod_EM_103",1,"h-ctl"
1,1794200000,1777840000,120911000,158898000,21933600,158898000,21933600,0.0906216,0.478156,0.132766,0.132766,49,"cod_EM_103",1,"h-ctl"
1,3818960000,3791560000,126707000,0,0,0,0,0,0,-0.0229474,-0.0229474,5,"cod_EM_103",1,"h-ctl"
1,1751230000,1729080000,69487700,155942000,21768800,155942000,21768800,0.0914721,0.480881,-0.414129,-0.414129,50,"cod_EM_103",1,"h-ctl"
1,1711220000,1.689e+09,93636600,155270000,22550300,155270000,22550300,0.092882,0.485353,-0.109835,-0.109835,51,"cod_EM_103",1,"h-ctl"
1,1666720000,1650050000,85322600,152386000,21228900,152386000,21228900,0.0938328,0.488336,-0.19672,-0.19672,52,"cod_EM_103",1,"h-ctl"
1,1618240000,1599200000,74497300,149613000,20944900,149613000,20944900,0.0950458,0.492106,-0.324049,-0.324049,53,"cod_EM_103",1,"h-ctl"
1,1567390000,1549950000,121858000,146908000,20540200,146908000,20540200,0.0964023,0.496272,0.176579,0.176579,54,"cod_EM_103",1,"h-ctl"
1,1515120000,1496460000,95880500,143617000,20046100,143617000,20046100,0.0978057,0.500529,-0.0533644,-0.0533644,55,"cod_EM_103",1,"h-ctl"
1,1476090000,1452450000,99214600,142592000,21534800,142592000,21534800,0.0991156,0.504455,-0.0106439,-0.0106439,56,"cod_EM_103",1,"h-ctl"
1,1451940000,1431260000,58097900,142016000,21785300,142016000,21785300,0.099903,0.506792,-0.54153,-0.54153,57,"cod_EM_103",1,"h-ctl"
1,1435630000,1417160000,92589700,141525000,21657800,141525000,21657800,0.100348,0.508107,-0.072579,-0.072579,58,"cod_EM_103",1,"h-ctl"
1,1411850000,1397080000,158610000,138581000,19933300,138581000,19933300,0.100455,0.508422,0.469911,0.469911,59,"cod_EM_103",1,"h-ctl"
1,3813900000,3786690000,131957000,0,0,0,0,0,0,0.0207045,0.0207045,6,"cod_EM_103",1,"h-ctl"
1,1387340000,1364260000,62835700,135993000,20326200,135993000,20326200,0.100689,0.50911,-0.448892,-0.448892,60,"cod_EM_103",1,"h-ctl"
1,1386320000,1359340000,79103100,138904000,23323700,138904000,23323700,0.101482,0.511431,-0.21757,-0.21757,61,"cod_EM_103",1,"h-ctl"
1,1390240000,1374990000,121638000,140169000,21832800,140169000,21832800,0.10215,0.513373,0.209276,0.209276,62,"cod_EM_103",1,"h-ctl"
1,1385290000,1366190000,88865300,140438000,21209700,140438000,21209700,0.103457,0.517144,-0.102721,-0.102721,63,"cod_EM_103",1,"h-ctl"
1,1381540000,1358330000,93179900,140802000,22403600,140802000,22403600,0.103655,0.517711,-0.0535658,-0.0535658,64,"cod_EM_103",1,"h-ctl"
1,1379860000,1360540000,114862000,140945000,22117900,140945000,22117900,0.103804,0.518137,0.155143,0.155143,65,"cod_EM_103",1,"h-ctl"
1,1377900000,1356990000,92028500,139967000,21903300,139967000,21903300,0.103372,0.5169,-0.0656995,-0.0656995,66,"cod_EM_103",1,"h-ctl"
1,1381750000,1359130000,112711000,139958000,22551700,139958000,22551700,0.10272,0.515024,0.136548,0.136548,67,"cod_EM_103",1,"h-ctl"
1,1388970000,1368100000,103362000,138947000,22115200,138947000,22115200,0.101421,0.511253,0.0479777,0.0479777,68,"cod_EM_103",1,"h-ctl"
1,1401590000,1378590000,105484000,138035000,22342200,138035000,22342200,0.0996176,0.505947,0.0659997,0.0659997,69,"cod_EM_103",1,"h-ctl"
1,3807120000,3779750000,111498000,0,0,0,0,0,0,-0.144639,-0.144639,7,"cod_EM_103",1,"h-ctl"
1,1419170000,1397150000,89363400,136928000,22080400,136928000,22080400,0.0974332,0.499404,-0.103841,-0.103841,70,"cod_EM_103",1,"h-ctl"
1,1439020000,1417740000,277792000,137242000,21978700,137242000,21978700,0.0962349,0.49576,1.026,1.026,71,"cod_EM_103",1,"h-ctl"
1,1464290000,1434080000,50369800,136705000,22218800,136705000,22218800,0.0948665,0.491551,-0.684842,-0.684842,72,"cod_EM_103",1,"h-ctl"
1,1541010000,1498040000,198587000,144797000,28537100,144797000,28537100,0.0928295,0.485187,0.674462,0.674462,73,"cod_EM_103",1,"h-ctl"
1,1633620000,1611760000,94429800,149021000,25683600,149021000,25683600,0.0905478,0.477918,-0.08906,-0.08906,74,"cod_EM_103",1,"h-ctl"
1,1732800000,1698570000,52934400,154952000,27475500,154952000,27475500,0.0885446,0.471411,-0.681663,-0.681663,75,"cod_EM_103",1,"h-ctl"
1,1813800000,1795230000,85737800,157732000,25241900,157732000,25241900,0.0864735,0.464555,-0.213411,-0.213411,76,"cod_EM_103",1,"h-ctl"
1,1844830000,1831120000,134966000,155588000,21742300,155588000,21742300,0.0851809,0.460209,0.235456,0.235456,77,"cod_EM_103",1,"h-ctl"
1,1831750000,1811040000,78255900,151068000,20438100,151068000,20438100,0.084293,0.457194,-0.306884,-0.306884,78,"cod_EM_103",1,"h-ctl"
1,1805960000,1781400000,68943800,147747000,21163500,147747000,21163500,0.0834614,0.454347,-0.429493,-0.429493,79,"cod_EM_103",1,"h-ctl"
1,3799420000,3772530000,160433000,0,0,0,0,0,0,0.222369,0.222369,8,"cod_EM_103",1,"h-ctl"
1,1772480000,1755890000,91268900,143722000,19848400,143722000,19848400,0.0827777,0.45199,-0.145363,-0.145363,80,"cod_EM_103",1,"h-ctl"
1,1726180000,1710130000,114001000,138723000,18385000,138723000,18385000,0.082468,0.450917,0.0837422,0.0837422,81,"cod_EM_103",1,"h-ctl"
1,1675740000,1655350000,103426000,134467000,18224200,134467000,18224200,0.082513,0.451073,-0.00515109,-0.00515109,82,"cod_EM_103",1,"h-ctl"
1,1636870000,1613690000,162928000,131723000,18978000,131723000,18978000,0.0823638,0.450555,0.456068,0.456068,83,"cod_EM_103",1,"h-ctl"
1,1618190000,1592710000,81082100,129635000,19455000,129635000,19455000,0.0816966,0.448231,-0.238252,-0.238252,84,"cod_EM_103",1,"h-ctl"
1,1632390000,1603500000,79366600,131489000,21473100,131489000,21473100,0.0810932,0.446117,-0.261459,-0.261459,85,"cod_EM_103",1,"h-ctl"
1,1657260000,1639330000,225914000,132456000,20321100,132456000,20321100,0.0803489,0.443492,0.778719,0.778719,86,"cod_EM_103",1,"h-ctl"
1,1677820000,1652260000,208437000,131564000,19635900,131564000,19635900,0.0795507,0.440657,0.696127,0.696127,87,"cod_EM_103",1,"h-ctl"
1,1735020000,1.69e+09,108863000,136037000,24051500,136037000,24051500,0.0785395,0.437035,0.040683,0.040683,88,"cod_EM_103",1,"h-ctl"
1,1845050000,1806830000,65312700,144388000,26777100,144388000,26777100,0.0770302,0.431563,-0.487108,-0.487108,89,"cod_EM_103",1,"h-ctl"
1,3788670000,3761720000,104259000,0,0,0,0,0,0,-0.205359,-0.205359,9,"cod_EM_103",1,"h-ctl"
1,1962710000,1941110000,89777800,150269000,25004600,150269000,25004600,0.0754614,0.425791,-0.186145,-0.186145,90,"cod_EM_103",1,"h-ctl"
1,2037300000,2021420000,134036000,151592000,21925100,151592000,21925100,0.0744208,0.421915,0.205317,0.205317,91,"cod_EM_103",1,"h-ctl"
1,2060030000,2038640000,97831100,149632000,20414200,149632000,20414200,0.0736037,0.418844,-0.111463,-0.111463,92,"cod_EM_103",1,"h-ctl"
1,2055980000,2030310000,79248700,147414000,20646700,147414000,20646700,0.0728173,0.415866,-0.321193,-0.321193,93,"cod_EM_103",1,"h-ctl"
1,2036470000,2016490000,109202000,144066000,19731200,144066000,19731200,0.0719336,0.412492,0.000957456,0.000957456,94,"cod_EM_103",1,"h-ctl"
1,2001250000,1982450000,80012700,139631000,18424800,139631000,18424800,0.0712827,0.409988,-0.306175,-0.306175,95,"cod_EM_103",1,"h-ctl"
1,1959160000,1938120000,92121300,136395000,18269500,136395000,18269500,0.0711552,0.409496,-0.160016,-0.160016,96,"cod_EM_103",1,"h-ctl"
1,1911210000,1893240000,150247000,131416000,17270900,131416000,17270900,0.0703724,0.40646,0.334677,0.334677,97,"cod_EM_103",1,"h-ctl"
1,1865590000,1842760000,178495000,127005000,17031100,127005000,17031100,0.0697966,0.404212,0.513451,0.513451,98,"cod_EM_103",1,"h-ctl"
1,1847770000,1814990000,99204400,126234000,18879400,126234000,18879400,0.0695547,0.403264,-0.0702217,-0.0702217,99,"cod_EM_103",1,"h-ctl"
1,3824490000,3796490000,129971000,0,0,0,0,0,0,-0.00921562,-0.00921562,1,"cod_EM_init",1,"h-ctl"
1,3783800000,3753490000,144947000,0,0,0,0,0,0,0.1273,0.1273,10,"cod_EM_init",1,"h-ctl"
1,1874850000,1842170000,113383000,127710000,20788100,127710000,20788100,0.0682933,0.398284,-0.0122638,-0.0122638,100,"cod_EM_init",1,"h-ctl"
1,1923940000,1901190000,115654000,196967000,30465100,196967000,30465100,0.104188,0.519231,0,0,101,"cod_EM_init",1,"h-ctl"
1,1902640000,1878680000,115326000,194224000,29185400,194224000,29185400,0.104188,0,-1.11022e-16,0,102,"cod_EM_init",1,"h-ctl"
1,1874280000,1849940000,114899000,190941000,28428600,190941000,28428600,0.104188,0,0,0,103,"cod_EM_init",1,"h-ctl"
1,3779840000,3754520000,118916000,0,0,0,0,0,0,-0.0678099,-0.0678099,11,"cod_EM_init",1,"h-ctl"
1,3777840000,3748900000,138270000,0,0,0,0,0,0,0.0860647,0.0860647,12,"cod_EM_init",1,"h-ctl"
1,3775990000,3749170000,168878000,0,0,0,0,0,0,0.288909,0.288909,13,"cod_EM_init",1,"h-ctl"
1,3778270000,3747160000,117569000,0,0,0,0,0,0,-0.0702874,-0.0702874,14,"cod_EM_init",1,"h-ctl"
1,3795080000,3762490000,98142400,0,0,0,0,0,0,-0.248572,-0.248572,15,"cod_EM_init",1,"h-ctl"
1,3816070000,3791520000,103143000,0,0,0,0,0,0,-0.197037,-0.197037,16,"cod_EM_init",1,"h-ctl"
1,3821480000,3799930000,165740000,0,0,0,0,0,0,0.279849,0.279849,17,"cod_EM_init",1,"h-ctl"
1,3805780000,3780090000,176135000,0,0,0,0,0,0,0.344269,0.344269,18,"cod_EM_init",1,"h-ctl"
1,3792080000,3756890000,146523000,0,0,0,0,0,0,0.163916,0.163916,19,"cod_EM_init",1,"h-ctl"
1,3824410000,3796490000,129303000,0,0,0,0,0,0,-0.0114868,-0.0114868,2,"cod_EM_init",1,"h-ctl"
1,3803350000,3767720000,105836000,0,0,0,0,0,0,-0.158892,-0.158892,20,"cod_EM_init",1,"h-ctl"
1,3836530000,3807320000,154835000,0,0,0,0,0,0,0.223047,0.223047,21,"cod_EM_init",1,"h-ctl"
1,3870130000,3844080000,170866000,0,0,0,0,0,0,0.323163,0.323163,22,"cod_EM_init",1,"h-ctl"
1,3902370000,3868950000,185074000,0,0,0,0,0,0,0.405064,0.405064,23,"cod_EM_init",1,"h-ctl"
1,3945470000,3908410000,211381000,0,0,0,0,0,0,0.539511,0.539511,24,"cod_EM_init",1,"h-ctl"
1,4012630000,3971780000,99933700,0,0,0,0,0,0,-0.208859,-0.208859,25,"cod_EM_init",1,"h-ctl"
1,4108760000,4070620000,143994000,313240000,40282200,313240000,40282200,0.0788188,0.438039,0.156138,0.156138,26,"cod_EM_init",1,"h-ctl"
1,3888260000,3863210000,126107000,297337000,36097200,297337000,36097200,0.0792571,0.439609,0.0302788,0.0302788,27,"cod_EM_init",1,"h-ctl"
1,3664060000,3635070000,208957000,280706000,33759100,280706000,33759100,0.0796047,0.44085,0.54356,0.54356,28,"cod_EM_init",1,"h-ctl"
1,3444960000,3413200000,155167000,264545000,32013100,264545000,32013100,0.0799933,0.442232,0.254975,0.254975,29,"cod_EM_init",1,"h-ctl"
1,3823830000,3796110000,128549000,0,0,0,0,0,0,-0.0144435,-0.0144435,3,"cod_EM_init",1,"h-ctl"
1,3262230000,3222200000,145772000,252509000,33226100,252509000,33226100,0.0801776,0.442886,0.201224,0.201224,30,"cod_EM_init",1,"h-ctl"
1,3119840000,3087050000,104688000,243741000,32703600,243741000,32703600,0.0805238,0.444111,-0.123074,-0.123074,31,"cod_EM_init",1,"h-ctl"
1,3000300000,2971770000,158880000,236189000,31530300,236189000,31530300,0.0809466,0.445602,0.300299,0.300299,32,"cod_EM_init",1,"h-ctl"
1,2882770000,2856930000,173865000,227529000,29401400,227529000,29401400,0.0813968,0.447183,0.39707,0.39707,33,"cod_EM_init",1,"h-ctl"
1,2775110000,2741230000,125480000,220572000,29643300,220572000,29643300,0.0819357,0.449066,0.0781401,0.0781401,34,"cod_EM_init",1,"h-ctl"
1,2691370000,2657710000,53835500,215711000,30345900,215711000,30345900,0.0821694,0.44988,-0.762516,-0.762516,35,"cod_EM_init",1,"h-ctl"
1,2617330000,2594520000,181084000,210975000,28876000,210975000,28876000,0.082437,0.450809,0.45493,0.45493,36,"cod_EM_init",1,"h-ctl"
1,2524160000,2504350000,59768800,203134000,25607900,203134000,25607900,0.0830689,0.452996,-0.646894,-0.646894,37,"cod_EM_init",1,"h-ctl"
1,2431090000,2401420000,163415000,198280000,26906900,198280000,26906900,0.0839088,0.455881,0.367061,0.367061,38,"cod_EM_init",1,"h-ctl"
1,2333340000,2313270000,68863500,191343000,24636500,191343000,24636500,0.0847308,0.458684,-0.489613,-0.489613,39,"cod_EM_init",1,"h-ctl"
1,3822160000,3794600000,127687000,0,0,0,0,0,0,-0.0182419,-0.0182419,4,"cod_EM_init",1,"h-ctl"
1,2245160000,2217340000,83621700,187276000,25755600,187276000,25755600,0.0858371,0.462422,-0.286676,-0.286676,40,"cod_EM_init",1,"h-ctl"
1,2155740000,2139300000,81993500,181328000,23637400,181328000,23637400,0.0866906,0.46528,-0.298696,-0.298696,41,"cod_EM_init",1,"h-ctl"
1,2056200000,2038720000,274510000,174744000,22195700,174744000,22195700,0.0879657,0.469508,0.920269,0.920269,42,"cod_EM_init",1,"h-ctl"
1,1960210000,1931460000,35739200,167425000,22109100,167425000,22109100,0.0889799,0.472835,-1.10607,-1.10607,43,"cod_EM_init",1,"h-ctl"
1,1924730000,1883150000,61662900,169673000,28282500,169673000,28282500,0.0895149,0.474578,-0.554652,-0.554652,44,"cod_EM_init",1,"h-ctl"
1,1909170000,1897510000,171453000,168561000,24652000,168561000,24652000,0.0894715,0.474437,0.466167,0.466167,45,"cod_EM_init",1,"h-ctl"
1,1875180000,1855740000,105212000,163795000,22174500,163795000,22174500,0.0896525,0.475025,-0.0168345,-0.0168345,46,"cod_EM_init",1,"h-ctl"
1,1847200000,1816190000,64848400,162330000,24418700,162330000,24418700,0.0897223,0.475251,-0.495519,-0.495519,47,"cod_EM_init",1,"h-ctl"
1,1827100000,1806620000,101068000,161850000,23995500,161850000,23995500,0.0900654,0.476363,-0.0504725,-0.0504725,48,"cod_EM_init",1,"h-ctl"
1,1794210000,1777850000,120912000,158898000,21933600,158898000,21933600,0.0906214,0.478156,0.132769,0.132769,49,"cod_EM_init",1,"h-ctl"
1,3818970000,3791570000,126707000,0,0,0,0,0,0,-0.0229585,-0.0229585,5,"cod_EM_init",1,"h-ctl"
1,1751230000,1729090000,69488400,155942000,21768800,155942000,21768800,0.0914719,0.480881,-0.414125,-0.414125,50,"cod_EM_init",1,"h-ctl"
1,1711230000,1689010000,93637200,155270000,22550400,155270000,22550400,0.0928818,0.485353,-0.109834,-0.109834,51,"cod_EM_init",1,"h-ctl"
1,1666720000,1650050000,85323000,152386000,21229000,152386000,21229000,0.0938325,0.488336,-0.19672,-0.19672,52,"cod_EM_init",1,"h-ctl"
1,1618240000,1599200000,74497700,149613000,20945000,149613000,20945000,0.0950456,0.492105,-0.32405,-0.32405,53,"cod_EM_init",1,"h-ctl"
1,1567400000,1549960000,121859000,146908000,20540300,146908000,20540300,0.096402,0.496271,0.17658,0.17658,54,"cod_EM_init",1,"h-ctl"
1,1515130000,1496470000,95881600,143617000,20046100,143617000,20046100,0.0978054,0.500528,-0.0533591,-0.0533591,55,"cod_EM_init",1,"h-ctl"
1,1476090000,1452460000,99215100,142592000,21534900,142592000,21534900,0.0991153,0.504454,-0.0106449,-0.0106449,56,"cod_EM_init",1,"h-ctl"
1,1451940000,1431270000,58098500,142016000,21785400,142016000,21785400,0.0999026,0.506791,-0.541525,-0.541525,57,"cod_EM_init",1,"h-ctl"
1,1435640000,1417170000,92590600,141525000,21657900,141525000,21657900,0.100348,0.508106,-0.0725757,-0.0725757,58,"cod_EM_init",1,"h-ctl"
1,1411860000,1397090000,158611000,138581000,19933300,138581000,19933300,0.100455,0.508421,0.469909,0.469909,59,"cod_EM_init",1,"h-ctl"
1,3813910000,3786710000,131957000,0,0,0,0,0,0,0.0206993,0.0206993,6,"cod_EM_init",1,"h-ctl"
1,1387350000,1364260000,62835800,135993000,20326200,135993000,20326200,0.100689,0.509109,-0.448895,-0.448895,60,"cod_EM_init",1,"h-ctl"
1,1386330000,1359340000,79103400,138904000,23323800,138904000,23323800,0.101481,0.51143,-0.217573,-0.217573,61,"cod_EM_init",1,"h-ctl"
1,1390240000,1.375e+09,121639000,140169000,21832900,140169000,21832900,0.102149,0.513372,0.209276,0.209276,62,"cod_EM_init",1,"h-ctl"
1,1385300000,1366200000,88866000,140438000,21209700,140438000,21209700,0.103457,0.517143,-0.102719,-0.102719,63,"cod_EM_init",1,"h-ctl"
1,1381550000,1358340000,93180200,140802000,22403600,140802000,22403600,0.103655,0.51771,-0.0535682,-0.0535682,64,"cod_EM_init",1,"h-ctl"
1,1379870000,1360550000,114862000,140945000,22118000,140945000,22118000,0.103804,0.518136,0.15514,0.15514,65,"cod_EM_init",1,"h-ctl"
1,1377900000,1.357e+09,92029300,139967000,21903400,139967000,21903400,0.103372,0.516899,-0.0656969,-0.0656969,66,"cod_EM_init",1,"h-ctl"
1,1381750000,1359140000,112711000,139958000,22551800,139958000,22551800,0.10272,0.515023,0.136548,0.136548,67,"cod_EM_init",1,"h-ctl"
1,1388970000,1368100000,103363000,138947000,22115200,138947000,22115200,0.101421,0.511252,0.0479798,0.0479798,68,"cod_EM_init",1,"h-ctl"
1,1401590000,1378600000,105484000,138035000,22342300,138035000,22342300,0.0996172,0.505946,0.0659949,0.0659949,69,"cod_EM_init",1,"h-ctl"
1,3807140000,3779770000,111500000,0,0,0,0,0,0,-0.144623,-0.144623,7,"cod_EM_init",1,"h-ctl"
1,1419170000,1397160000,89364200,136928000,22080500,136928000,22080500,0.0974328,0.499403,-0.103839,-0.103839,70,"cod_EM_init",1,"h-ctl"
1,1439030000,1417750000,277794000,137242000,21978800,137242000,21978800,0.0962345,0.495759,1.026,1.026,71,"cod_EM_init",1,"h-ctl"
1,1464300000,1434090000,50369900,136705000,22218800,136705000,22218800,0.0948661,0.49155,-0.684844,-0.684844,72,"cod_EM_init",1,"h-ctl"
1,1541020000,1498040000,198588000,144797000,28537100,144797000,28537100,0.0928291,0.485187,0.674462,0.674462,73,"cod_EM_init",1,"h-ctl"
1,1633630000,1611760000,94430500,149021000,25683700,149021000,25683700,0.0905475,0.477918,-0.0890577,-0.0890577,74,"cod_EM_init",1,"h-ctl"
1,1732810000,1698580000,52934200,154952000,27475600,154952000,27475600,0.0885443,0.47141,-0.681673,-0.681673,75,"cod_EM_init",1,"h-ctl"
1,1813810000,1795240000,85738600,157732000,25242000,157732000,25242000,0.0864732,0.464554,-0.213407,-0.213407,76,"cod_EM_init",1,"h-ctl"
1,1844830000,1831130000,134967000,155588000,21742400,155588000,21742400,0.0851806,0.460208,0.235456,0.235456,77,"cod_EM_init",1,"h-ctl"
1,1831760000,1811050000,78256400,151068000,20438200,151068000,20438200,0.0842928,0.457193,-0.306883,-0.306883,78,"cod_EM_init",1,"h-ctl"
1,1805970000,1781410000,68944400,147747000,21163500,147747000,21163500,0.0834611,0.454346,-0.429491,-0.429491,79,"cod_EM_init",1,"h-ctl"
1,3799440000,3772550000,160432000,0,0,0,0,0,0,0.22236,0.22236,8,"cod_EM_init",1,"h-ctl"
1,1772490000,1755890000,91269500,143722000,19848400,143722000,19848400,0.0827774,0.451989,-0.145362,-0.145362,80,"cod_EM_init",1,"h-ctl"
1,1726190000,1710130000,114002000,138723000,18385000,138723000,18385000,0.0824677,0.450916,0.0837457,0.0837457,81,"cod_EM_init",1,"h-ctl"
1,1675750000,1655360000,103426000,134467000,18224300,134467000,18224300,0.0825127,0.451072,-0.00514863,-0.00514863,82,"cod_EM_init",1,"h-ctl"
1,1636880000,1613700000,162929000,131723000,18978100,131723000,18978100,0.0823634,0.450554,0.456071,0.456071,83,"cod_EM_init",1,"h-ctl"
1,1618200000,1592720000,81082300,129635000,19455000,129635000,19455000,0.0816963,0.44823,-0.238256,-0.238256,84,"cod_EM_init",1,"h-ctl"
1,1632400000,1603510000,79366700,131489000,21473200,131489000,21473200,0.0810928,0.446116,-0.261464,-0.261464,85,"cod_EM_init",1,"h-ctl"
1,1657270000,1639340000,225916000,132456000,20321200,132456000,20321200,0.0803485,0.443491,0.778719,0.778719,86,"cod_EM_init",1,"h-ctl"
1,1677830000,1652270000,208439000,131564000,19636000,131564000,19636000,0.0795503,0.440656,0.696127,0.696127,87,"cod_EM_init",1,"h-ctl"
1,1735030000,1690010000,108864000,136037000,24051500,136037000,24051500,0.0785392,0.437034,0.0406817,0.0406817,88,"cod_EM_init",1,"h-ctl"
1,1845060000,1806840000,65312900,144388000,26777100,144388000,26777100,0.0770299,0.431562,-0.487111,-0.487111,89,"cod_EM_init",1,"h-ctl"
1,3788690000,3761730000,104259000,0,0,0,0,0,0,-0.205367,-0.205367,9,"cod_EM_init",1,"h-ctl"
1,1962720000,1941120000,89778400,150269000,25004600,150269000,25004600,0.0754612,0.425791,-0.186144,-0.186144,90,"cod_EM_init",1,"h-ctl"
1,2037300000,2021420000,134037000,151592000,21925200,151592000,21925200,0.0744205,0.421914,0.205317,0.205317,91,"cod_EM_init",1,"h-ctl"
1,2060040000,2038650000,97831800,149632000,20414300,149632000,20414300,0.0736034,0.418843,-0.111461,-0.111461,92,"cod_EM_init",1,"h-ctl"
1,2055990000,2030320000,79249200,147414000,20646800,147414000,20646800,0.0728171,0.415865,-0.321192,-0.321192,93,"cod_EM_init",1,"h-ctl"
1,2036480000,2016500000,109202000,144066000,19731200,144066000,19731200,0.0719333,0.412491,0.000956517,0.000956517,94,"cod_EM_init",1,"h-ctl"
1,2001260000,1982460000,80013300,139631000,18424800,139631000,18424800,0.0712824,0.409987,-0.306173,-0.306173,95,"cod_EM_init",1,"h-ctl"
1,1959170000,1938120000,92122200,136395000,18269500,136395000,18269500,0.0711549,0.409495,-0.160012,-0.160012,96,"cod_EM_init",1,"h-ctl"
1,1911220000,1893250000,150248000,131416000,17271000,131416000,17271000,0.0703721,0.406459,0.334677,0.334677,97,"cod_EM_init",1,"h-ctl"
1,1865600000,1842770000,178496000,127005000,17031200,127005000,17031200,0.0697963,0.404211,0.513452,0.513452,98,"cod_EM_init",1,"h-ctl"
1,1847780000,1.815e+09,99203000,126234000,18879400,126234000,18879400,0.0695544,0.403263,-0.0702409,-0.0702409,99,"cod_EM_init",1,"h-ctl"
1,3908680000,3878510000,131395000,0,0,0,0,0,NA,-0.018531,-0.018531,1,"cod_OM",1,"h-ctl"
1,3843390000,3811600000,144385000,0,0,0,0,0,NA,0.104019,0.104019,10,"cod_OM",1,"h-ctl"
1,1932130000,1897560000,155187000,127710000,20989800,127710000,20989800,0.0662443,NA,0.279384,0.279384,100,"cod_OM",1,"h-ctl"
1,1981660000,1955090000,197722000,196975000,31063700,196975000,31063700,0.101236,NA,0.514489,0.514489,101,"cod_OM",1,"h-ctl"
1,1976500000,1939800000,96831400,194291000,31444000,194291000,31444000,0.100101,NA,-0.197542,-0.197542,102,"cod_OM",1,"h-ctl"
